BLUE,GREEN,RED,NIR,NDVI,Landcover
0.03865,0.0472,0.02655,0.01035,0.09959235,water
0.03645,0.0461,0.0237,0.00985,0.11689888,water
0.0385,0.0475,0.0248,0.0099,0.10465116,water
0.0375,0.0473,0.0252,0.0098,0.11556601,water
0.0381,0.045,0.0245,0.0089,0.0830325,water
0.0358,0.0448,0.0242,0.0088,0.11166254,water
0.0359,0.0451,0.0252,0.01,0.113580234,water
0.03375,0.04335,0.02345,0.00855,0.1245136,water
0.0348,0.04095,0.0213,0.0086,0.08118811,water
0.03515,0.04165,0.02015,0.00755,0.08463544,water
0.0352,0.0422,0.021,0.0071,0.09043927,water
0.0363,0.04375,0.0212,0.007,0.09306683,water
0.03635,0.0444,0.0219,0.0071,0.09969038,water
0.03725,0.0442,0.02085,0.00705,0.0853284,water
0.03725,0.0442,0.02085,0.00705,0.0853284,water
0.0371,0.0425,0.0219,0.0072,0.06783922,water
0.03725,0.04235,0.0223,0.0072,0.06407035,water
0.0368,0.04035,0.0213,0.00705,0.046014264,water
0.03515,0.039,0.02075,0.0068,0.051921807,water
0.03375,0.0398,0.02135,0.00705,0.08225694,water
0.0344,0.0407,0.0197,0.0069,0.08388813,water
0.0346,0.04185,0.0212,0.0071,0.09483322,water
0.03325,0.0421,0.0199,0.00685,0.1174519,water
0.03325,0.0399,0.02005,0.00705,0.0909091,water
0.0331,0.04115,0.02005,0.00705,0.10841749,water
0.03445,0.04215,0.02035,0.0071,0.10052219,water
0.03625,0.0438,0.0203,0.007,0.094316065,water
0.03615,0.0448,0.02215,0.00785,0.106856056,water
0.0377,0.0449,0.0221,0.0079,0.08716706,water
0.03535,0.0446,0.0227,0.00825,0.11569732,water
0.0368,0.0451,0.02325,0.0092,0.10134309,water
0.03855,0.04525,0.0252,0.0089,0.07995224,water
0.038,0.0467,0.02565,0.00955,0.102715485,water
0.03825,0.04835,0.0257,0.0099,0.11662817,water
0.03855,0.0485,0.0256,0.01005,0.11430213,water
0.0406,0.04645,0.0254,0.0101,0.06720273,water
0.04055,0.0486,0.02575,0.00975,0.09029724,water
0.03985,0.04895,0.02635,0.00995,0.10247749,water
0.0411,0.04935,0.0272,0.0098,0.09121063,water
0.0399,0.04925,0.02785,0.0099,0.1048794,water
0.03925,0.04755,0.0238,0.0098,0.09562211,water
0.0398,0.04545,0.02335,0.0096,0.06627565,water
0.03865,0.04665,0.02405,0.0096,0.09378665,water
0.04045,0.0467,0.0267,0.0097,0.07171545,water
0.04285,0.0487,0.0266,0.0097,0.06389953,water
0.04285,0.0487,0.0266,0.0097,0.06389953,water
0.0399,0.04795,0.02705,0.0094,0.09163345,water
0.04095,0.04705,0.0275,0.01015,0.06931817,water
0.0409,0.04725,0.0278,0.01015,0.0720363,water
0.0417,0.0471,0.02755,0.01035,0.060810793,water
0.0406,0.0457,0.0258,0.0102,0.05909614,water
0.03725,0.04575,0.026,0.0101,0.102409616,water
0.0358,0.04595,0.0262,0.01015,0.12415903,water
0.0364,0.0455,0.0262,0.0102,0.11111108,water
0.039,0.0455,0.02635,0.0103,0.07692306,water
0.03745,0.04505,0.0241,0.0103,0.0921212,water
0.03615,0.0455,0.0232,0.0091,0.11451314,water
0.0378,0.0476,0.0253,0.0098,0.11475412,water
0.039,0.048,0.0254,0.0088,0.10344827,water
0.037,0.0466,0.0251,0.0089,0.11483252,water
0.0366,0.0455,0.0238,0.01,0.10840435,water
0.0354,0.0443,0.0254,0.01,0.11166878,water
0.0374,0.0448,0.02225,0.00845,0.090024315,water
0.0351,0.0429,0.0209,0.0084,0.09999997,water
0.0336,0.04205,0.02095,0.0078,0.111698635,water
0.03525,0.0436,0.02035,0.0073,0.10589727,water
0.03515,0.0424,0.0206,0.0073,0.093488075,water
0.0349,0.04215,0.0208,0.00735,0.09409474,water
0.0365,0.0424,0.0201,0.0071,0.0747782,water
0.0365,0.0424,0.0201,0.0071,0.0747782,water
0.0367,0.04245,0.02025,0.0071,0.07264688,water
0.0367,0.041,0.0214,0.00715,0.05534108,water
0.03675,0.0392,0.0208,0.00715,0.03225807,water
0.0345,0.039,0.0202,0.007,0.061224513,water
0.0345,0.0393,0.02035,0.007,0.06504064,water
0.0347,0.03995,0.0197,0.0069,0.07032819,water
0.03445,0.0398,0.02065,0.0073,0.07205389,water
0.0331,0.04175,0.02045,0.007,0.11556443,water
0.0334,0.04235,0.0198,0.007,0.11815184,water
0.0325,0.04155,0.01915,0.0069,0.122214735,water
0.03405,0.0431,0.02025,0.0074,0.11730395,water
0.03585,0.0439,0.02035,0.00705,0.100940466,water
0.0355,0.0443,0.0203,0.00695,0.110275686,water
0.03695,0.04315,0.02205,0.0072,0.077403255,water
0.03635,0.046,0.0242,0.0083,0.11718275,water
0.0351,0.04585,0.0233,0.00825,0.132798,water
0.03695,0.045,0.0238,0.00855,0.09823065,water
0.03675,0.04495,0.0239,0.00935,0.10036721,water
0.0388,0.0477,0.02545,0.00965,0.10289014,water
0.0372,0.04785,0.0259,0.01,0.12522048,water
0.0388,0.0468,0.02525,0.0101,0.093457915,water
0.03955,0.04855,0.02415,0.0097,0.10215663,water
0.0392,0.04985,0.0254,0.0097,0.119595714,water
0.04155,0.0502,0.0261,0.0099,0.09427795,water
0.04315,0.049,0.02655,0.00965,0.06348343,water
0.0407,0.04845,0.0243,0.0103,0.08693215,water
0.0367,0.0465,0.0236,0.01025,0.117788486,water
0.0385,0.046,0.0245,0.0096,0.0887574,water
0.0381,0.04665,0.02675,0.00965,0.10088495,water
0.03915,0.0474,0.02695,0.00965,0.09532065,water
0.03915,0.0474,0.02695,0.00965,0.09532065,water
0.03945,0.04685,0.02655,0.00945,0.085747376,water
0.03955,0.0461,0.0272,0.0102,0.076474056,water
0.03925,0.0464,0.028,0.0097,0.083479255,water
0.04085,0.04675,0.0275,0.01005,0.06735163,water
0.04075,0.04535,0.0254,0.01,0.053426247,water
0.0362,0.04645,0.02525,0.0101,0.12401691,water
0.0358,0.04705,0.02595,0.0102,0.13578758,water
0.0383,0.04605,0.026,0.0102,0.09187908,water
0.0391,0.0456,0.02585,0.0102,0.076741464,water
0.0368,0.04585,0.02535,0.01,0.10949788,water
0.0355,0.04535,0.02455,0.0092,0.12183053,water
0.0377,0.0478,0.0252,0.0085,0.11812865,water
0.0394,0.0475,0.0253,0.0092,0.093210585,water
0.0368,0.0464,0.0248,0.01,0.1153846,water
0.0367,0.0454,0.025,0.01,0.10596835,water
0.0377,0.0437,0.0272,0.01,0.07371004,water
0.0408,0.0455,0.0241,0.0093,0.054461155,water
0.0354,0.0451,0.0242,0.0087,0.1204969,water
0.0361,0.0442,0.0229,0.0084,0.10087172,water
0.0357,0.0446,0.0223,0.0079,0.11083434,water
0.0355,0.0435,0.022,0.0075,0.101265796,water
0.0365,0.0428,0.022,0.0076,0.079445176,water
0.0365,0.0421,0.0215,0.0074,0.07124684,water
0.0365,0.0421,0.0215,0.0074,0.07124684,water
0.037,0.0416,0.0215,0.0073,0.058524165,water
0.0371,0.0398,0.0211,0.0071,0.03511055,water
0.0351,0.0398,0.0217,0.007,0.0627503,water
0.0376,0.0408,0.0211,0.0073,0.04081635,water
0.0362,0.0408,0.021,0.0072,0.05974025,water
0.0345,0.0412,0.0206,0.0067,0.08850729,water
0.0347,0.0402,0.0205,0.0074,0.07343124,water
0.0329,0.0404,0.0201,0.0072,0.10231918,water
0.0324,0.0412,0.0196,0.0073,0.11956521,water
0.034,0.0435,0.0203,0.007,0.1225806,water
0.0357,0.0442,0.023,0.0076,0.106382966,water
0.0369,0.0442,0.0233,0.0081,0.090012334,water
0.0366,0.0448,0.0201,0.008,0.100737065,water
0.0381,0.0444,0.0225,0.0075,0.07636362,water
0.0386,0.0476,0.0256,0.0082,0.104408346,water
0.0379,0.048,0.026,0.0089,0.11757857,water
0.036,0.046,0.0237,0.0094,0.12195124,water
0.03725,0.0455,0.0226,0.009,0.099697866,water
0.03775,0.0467,0.0244,0.009,0.1059799,water
0.03725,0.04775,0.02535,0.00985,0.1235294,water
0.03835,0.0461,0.0248,0.01015,0.091770284,water
0.03955,0.0478,0.0242,0.0097,0.09444765,water
0.04105,0.04905,0.0239,0.0098,0.08879025,water
0.04015,0.04875,0.02515,0.00975,0.09673787,water
0.04215,0.04795,0.02415,0.00985,0.064372934,water
0.04065,0.0478,0.0261,0.0098,0.08083665,water
0.0379,0.0457,0.0275,0.0101,0.09330141,water
0.0388,0.04675,0.02575,0.00965,0.09292811,water
0.0391,0.0493,0.02705,0.00965,0.11538463,water
0.03925,0.049,0.0274,0.0096,0.11048156,water
0.03925,0.049,0.0274,0.0096,0.11048156,water
0.0395,0.04765,0.027,0.0102,0.093516886,water
0.0384,0.047,0.02715,0.01005,0.10070254,water
0.0397,0.0475,0.02785,0.00975,0.08944952,water
0.0403,0.04675,0.02715,0.01005,0.07409535,water
0.03995,0.04585,0.0267,0.01,0.068764605,water
0.0375,0.04605,0.02675,0.01025,0.10233392,water
0.03715,0.0463,0.0268,0.0105,0.109646514,water
0.03895,0.04585,0.02745,0.01045,0.08136793,water
0.03865,0.0467,0.02745,0.01045,0.09431754,water
0.0372,0.0454,0.0264,0.00995,0.09927362,water
0.0363,0.04535,0.02425,0.0094,0.11083895,water
0.03545,0.04595,0.02325,0.00965,0.12899262,water
0.03535,0.04545,0.0227,0.0095,0.125,water
0.03535,0.04555,0.02385,0.0097,0.1260816,water
0.03645,0.04595,0.025,0.0095,0.115291275,water
0.03715,0.04435,0.02565,0.00975,0.08834355,water
0.0397,0.0451,0.0262,0.0097,0.06367922,water
0.0391,0.045,0.0263,0.0089,0.070154615,water
0.0372,0.0454,0.0239,0.0085,0.09927362,water
0.0359,0.0449,0.0217,0.0078,0.111386135,water
0.0359,0.044,0.0219,0.0071,0.10137672,water
0.0355,0.0438,0.0213,0.0075,0.10466581,water
0.0372,0.0429,0.0214,0.0077,0.07116105,water
0.0372,0.0429,0.0214,0.0077,0.07116105,water
0.0363,0.0416,0.0209,0.0076,0.068035945,water
0.0357,0.0402,0.0191,0.0071,0.05928851,water
0.0363,0.0401,0.0206,0.0069,0.049738236,water
0.0382,0.0457,0.0245,0.0073,0.08939214,water
0.0361,0.0418,0.0215,0.0072,0.07317073,water
0.033,0.0403,0.0209,0.0073,0.099590726,water
0.0334,0.0405,0.0204,0.0078,0.096075796,water
0.0336,0.0409,0.0204,0.0073,0.097986594,water
0.0347,0.0407,0.0194,0.0074,0.07957561,water
0.0334,0.0402,0.0206,0.0073,0.092391305,water
0.0366,0.044,0.0239,0.0082,0.091811396,water
0.0371,0.0458,0.024,0.0081,0.10494574,water
0.0361,0.047,0.0205,0.0081,0.13116725,water
0.0359,0.0432,0.0242,0.0082,0.092288256,water
0.0401,0.0481,0.0262,0.0089,0.09070292,water
0.0401,0.0493,0.0265,0.0092,0.10290827,water
0.0389,0.048,0.0269,0.0094,0.10471809,water
0.04,0.04655,0.02305,0.0085,0.07567879,water
0.03695,0.04555,0.02315,0.0088,0.10424244,water
0.03875,0.04485,0.0223,0.00935,0.07296649,water
0.03875,0.047,0.02315,0.00965,0.09620989,water
0.0393,0.0481,0.0254,0.01,0.100686505,water
0.04075,0.0461,0.02545,0.0103,0.061600473,water
0.0399,0.04565,0.0256,0.0099,0.06721216,water
0.03995,0.0459,0.02615,0.00955,0.06930693,water
0.03805,0.04725,0.0274,0.00995,0.10785463,water
0.04165,0.0483,0.02815,0.01025,0.073929965,water
0.03885,0.0493,0.02865,0.01045,0.11854796,water
0.0403,0.04965,0.0288,0.011,0.10394662,water
0.0403,0.04965,0.0288,0.011,0.10394662,water
0.041,0.04855,0.0271,0.0106,0.08431041,water
0.0397,0.0488,0.02775,0.0113,0.10282483,water
0.0399,0.0482,0.0278,0.0104,0.09421111,water
0.04135,0.0487,0.02755,0.0097,0.08162134,water
0.04005,0.0478,0.02685,0.0099,0.08821856,water
0.0395,0.04725,0.0267,0.0101,0.08933714,water
0.03605,0.04695,0.0261,0.01055,0.13132532,water
0.0369,0.04715,0.0256,0.0105,0.121951245,water
0.0397,0.04805,0.0275,0.01065,0.09515669,water
0.03885,0.04825,0.0272,0.0102,0.10792196,water
0.0368,0.04635,0.0262,0.0096,0.11485265,water
0.03745,0.0469,0.0262,0.00935,0.11203319,water
0.03745,0.0457,0.0267,0.00995,0.09921826,water
0.0384,0.0459,0.02595,0.01005,0.088967934,water
0.03915,0.0457,0.02625,0.01005,0.07719504,water
0.0379,0.0454,0.0254,0.01005,0.09003601,water
0.03705,0.04545,0.02675,0.0101,0.10181815,water
0.0389,0.0459,0.0266,0.0104,0.082547165,water
0.0399,0.045,0.0259,0.0104,0.060070675,water
0.0382,0.0457,0.0241,0.0105,0.08939214,water
0.0359,0.0455,0.0219,0.0086,0.117936105,water
0.0357,0.044,0.0212,0.0073,0.10414051,water
0.0358,0.0439,0.0204,0.0077,0.10163116,water
0.0358,0.0439,0.0204,0.0077,0.10163116,water
0.0375,0.0428,0.0207,0.0074,0.06600249,water
0.0368,0.0447,0.0228,0.0077,0.09693251,water
0.0383,0.0427,0.024,0.0075,0.054320987,water
0.0371,0.0399,0.023,0.0072,0.036363672,water
0.0373,0.0452,0.0248,0.0074,0.09575757,water
0.035,0.0442,0.0245,0.0075,0.11616161,water
0.0346,0.0401,0.0206,0.0077,0.073627844,water
0.0343,0.0408,0.0207,0.008,0.08655129,water
0.0344,0.041,0.0208,0.0075,0.08753315,water
0.0335,0.0411,0.0194,0.0076,0.10187666,water
0.0335,0.0411,0.0197,0.0078,0.10187666,water
0.0373,0.0462,0.0239,0.0081,0.10658681,water
0.0384,0.0472,0.0227,0.0082,0.10280374,water
0.0369,0.044,0.0204,0.0081,0.08776268,water
0.0365,0.0432,0.0223,0.0082,0.084065266,water
0.0415,0.048,0.0254,0.0082,0.07262573,water
0.0417,0.0474,0.0266,0.0093,0.063973054,water
0.0368,0.0461,0.0242,0.0093,0.11218336,water
0.0383,0.0477,0.0228,0.00875,0.10930232,water
0.0394,0.04575,0.02225,0.009,0.07457427,water
0.0389,0.04515,0.0214,0.0096,0.07436052,water
0.03865,0.0472,0.0246,0.0101,0.09959235,water
0.03835,0.0501,0.0258,0.01025,0.13284339,water
0.0406,0.0506,0.0258,0.0102,0.1096491,water
0.0426,0.0507,0.02775,0.00985,0.08681675,water
0.04365,0.04975,0.02795,0.0099,0.06531048,water
0.0396,0.049,0.02805,0.00995,0.1060948,water
0.04245,0.0512,0.02835,0.0099,0.093432985,water
0.04195,0.0505,0.0291,0.0104,0.092482455,water
0.0411,0.0509,0.0291,0.01055,0.10652176,water
0.0411,0.0509,0.0291,0.01055,0.10652176,water
0.0406,0.0494,0.0278,0.01105,0.09777778,water
0.04145,0.04955,0.02785,0.01095,0.089010976,water
0.0425,0.04865,0.027,0.0104,0.0674712,water
0.04155,0.04925,0.02695,0.01045,0.08480176,water
0.039,0.04765,0.0267,0.0099,0.09982686,water
0.03835,0.04705,0.02645,0.0101,0.10187352,water
0.03685,0.04615,0.02605,0.0105,0.11204816,water
0.03775,0.04805,0.0257,0.0102,0.12004665,water
0.0392,0.0479,0.0276,0.0102,0.09988517,water
0.03685,0.0463,0.0259,0.0103,0.11365003,water
0.03575,0.04625,0.02595,0.0098,0.12804876,water
0.03795,0.0465,0.0267,0.00955,0.101243325,water
0.03765,0.04705,0.0264,0.00995,0.110979915,water
0.0381,0.0478,0.0271,0.01005,0.112922005,water
0.03905,0.0477,0.02755,0.01005,0.09971178,water
0.0387,0.0481,0.02765,0.01005,0.10829493,water
0.0384,0.0477,0.02835,0.01005,0.108013906,water
0.0405,0.0463,0.0272,0.0104,0.06682029,water
0.0423,0.0453,0.026,0.0105,0.03424656,water
0.0409,0.0456,0.0246,0.0092,0.054335274,water
0.039,0.0453,0.0239,0.0088,0.074733086,water
0.0361,0.0443,0.0211,0.0082,0.10199006,water
0.0359,0.0437,0.0207,0.0076,0.097989924,water
0.0359,0.0437,0.0207,0.0076,0.097989924,water
0.0381,0.0448,0.024,0.0077,0.08082024,water
0.0374,0.0454,0.024,0.0074,0.09661837,water
0.0368,0.0442,0.024,0.0077,0.091358006,water
0.0354,0.04,0.0228,0.0078,0.061007958,water
0.0367,0.0441,0.0246,0.007,0.09158419,water
0.0368,0.046,0.0242,0.0075,0.111111104,water
0.0366,0.0455,0.0241,0.008,0.10840435,water
0.0362,0.0466,0.0241,0.0081,0.12560382,water
0.0354,0.0471,0.0243,0.0085,0.1418182,water
0.0344,0.0413,0.0202,0.008,0.09114924,water
0.0335,0.0419,0.0204,0.0081,0.11140584,water
0.0369,0.0455,0.0239,0.0081,0.10436894,water
0.038,0.0451,0.0218,0.0083,0.08543924,water
0.0385,0.0409,0.0199,0.0082,0.030226694,water
0.0386,0.0433,0.0201,0.0077,0.057387028,water
0.0393,0.0463,0.0204,0.0081,0.08177573,water
0.0382,0.0463,0.0241,0.0083,0.09585802,water
0.0375,0.046,0.0241,0.0091,0.101796396,water
0.0381,0.0471,0.02185,0.00835,0.1056338,water
0.0389,0.0466,0.02255,0.0091,0.090058476,water
0.0381,0.0466,0.02325,0.0094,0.10035417,water
0.03805,0.0471,0.0252,0.00985,0.10628303,water
0.04055,0.0494,0.02645,0.01025,0.098388,water
0.04015,0.05045,0.02605,0.0094,0.113686524,water
0.0408,0.04995,0.02615,0.00955,0.10082643,water
0.04105,0.04865,0.02795,0.0099,0.08472689,water
0.0396,0.04885,0.02695,0.0097,0.10457886,water
0.04105,0.0502,0.02815,0.01,0.100274,water
0.04225,0.04955,0.0287,0.0103,0.0795207,water
0.0405,0.04895,0.02725,0.01065,0.094466195,water
0.0405,0.04895,0.02725,0.01065,0.094466195,water
0.0395,0.0474,0.0262,0.01005,0.090909086,water
0.0404,0.047,0.0264,0.01065,0.075514875,water
0.0396,0.04765,0.02655,0.01035,0.0922636,water
0.0393,0.04785,0.02615,0.0104,0.09810675,water
0.03825,0.04665,0.0244,0.0099,0.09893994,water
0.0388,0.04695,0.0252,0.0099,0.09504373,water
0.0389,0.04685,0.02645,0.00995,0.092711374,water
0.04065,0.0477,0.02585,0.01015,0.07979627,water
0.0384,0.04655,0.026,0.00985,0.09593874,water
0.0379,0.0462,0.0257,0.01,0.09869202,water
0.03695,0.0456,0.02565,0.00975,0.10478499,water
0.03625,0.04545,0.0262,0.0098,0.11260709,water
0.0372,0.04745,0.027,0.01015,0.12108681,water
0.03795,0.04885,0.02725,0.0101,0.12557602,water
0.03845,0.05045,0.02755,0.01005,0.13498315,water
0.03885,0.05075,0.0278,0.01055,0.13281251,water
0.0383,0.051,0.0286,0.01055,0.14221723,water
0.0422,0.0463,0.0252,0.0099,0.04632771,water
0.0429,0.046,0.0266,0.0104,0.034870643,water
0.0429,0.0463,0.0276,0.0097,0.038116608,water
0.0429,0.0454,0.0269,0.0086,0.028312584,water
0.0414,0.0447,0.0249,0.0085,0.038327526,water
0.0394,0.045,0.0271,0.0086,0.066350736,water
0.0394,0.045,0.0271,0.0086,0.066350736,water
0.0386,0.0454,0.0272,0.0085,0.08095237,water
0.0381,0.0458,0.0246,0.0084,0.09177592,water
0.0358,0.043,0.0244,0.0079,0.09137059,water
0.0361,0.042,0.0235,0.0074,0.07554417,water
0.0351,0.0417,0.0229,0.007,0.08593749,water
0.036,0.0469,0.0241,0.0073,0.13148373,water
0.0362,0.0445,0.0241,0.0081,0.10285004,water
0.0388,0.0504,0.0245,0.0083,0.13004482,water
0.0381,0.05,0.0248,0.0085,0.13507378,water
0.0368,0.0469,0.0245,0.0092,0.12066905,water
0.0357,0.0458,0.0239,0.0081,0.12392637,water
0.036,0.0454,0.0238,0.008,0.11547915,water
0.0378,0.0464,0.0227,0.0078,0.102137774,water
0.0368,0.0443,0.0205,0.008,0.092478424,water
0.0371,0.0426,0.0207,0.0077,0.06900879,water
0.0386,0.0467,0.0222,0.0082,0.09495896,water
0.0343,0.0467,0.0238,0.0082,0.15308644,water
0.0339,0.0467,0.0217,0.0082,0.15880893,water
0.0355,0.0448,0.0215,0.00855,0.115815654,water
0.03595,0.0457,0.02395,0.0092,0.11941209,water
0.03825,0.0467,0.02525,0.0094,0.099470295,water
0.0384,0.0462,0.02595,0.0096,0.09219856,water
0.0404,0.0475,0.0249,0.00945,0.08077362,water
0.0405,0.04785,0.02515,0.009,0.08319187,water
0.04035,0.0477,0.0254,0.009,0.08347527,water
0.03955,0.0481,0.0266,0.009,0.097547054,water
0.0421,0.0487,0.02695,0.0095,0.07268722,water
0.04255,0.05005,0.0279,0.0098,0.08099352,water
0.041,0.0481,0.0278,0.0102,0.07968571,water
0.041,0.0481,0.0278,0.0102,0.07968571,water
0.0408,0.04895,0.0273,0.01065,0.090807796,water
0.03935,0.0474,0.02705,0.01015,0.09279542,water
0.0397,0.0474,0.02705,0.01,0.088404134,water
0.0398,0.0483,0.02505,0.01,0.09648129,water
0.0397,0.04685,0.0249,0.00995,0.08261119,water
0.0384,0.04675,0.02475,0.0099,0.09806224,water
0.03815,0.04675,0.02445,0.00985,0.101295635,water
0.03745,0.0473,0.0255,0.0099,0.116224185,water
0.03795,0.04725,0.02555,0.00995,0.1091549,water
0.03815,0.0462,0.0257,0.01,0.095435664,water
0.03685,0.04565,0.02575,0.00975,0.10666666,water
0.03705,0.0462,0.02555,0.0098,0.10990989,water
0.0379,0.04585,0.0257,0.0101,0.094925374,water
0.03735,0.0483,0.02705,0.0104,0.12784593,water
0.0369,0.04935,0.02735,0.0106,0.14434785,water
0.0397,0.04995,0.0276,0.0105,0.114333495,water
0.041,0.05025,0.0277,0.0107,0.101369865,water
0.041,0.05045,0.02805,0.01075,0.10333515,water
